527	0
18688	0
10033	0
19919	1
32627	0
18660	1
1648	1
1352	0
6095	0
13952	0
3479	0
1765	1
6333	0
18541	1
29917	1
22910	0
704	0
977	1
26683	0
409	0
13390	1
3186	1
22970	0
10298	0
8801	1
20589	0
31429	0
5799	1
8700	0
22327	0
25252	1
29476	0
24742	0
30523	0
4	0
15176	1
25448	1
370	0
25402	1
10280	0
17219	0
2842	0
19963	0
3218	1
13663	0
17168	1
30070	0
10704	0
2935	0
32281	0
27440	1
4891	0
12160	1
13855	1
12118	1
25414	0
13394	0
3890	0
11510	1
26181	0
9359	0
10713	1
24368	1
15768	0
10700	1
8003	0
17465	0
20651	0
26435	0
9250	1
32408	1
4628	1
428	0
18794	1
29109	1
1776	1
4114	1
19618	1
18953	0
13828	1
32555	0
11257	0
24926	0
12378	0
23541	1
16773	0
29101	1
24794	1
24509	1
22237	1
14596	1
12047	0
24771	0
23845	0
4443	0
15815	0
15512	1
23120	0
32194	1
1167	0
12327	0
19643	1
5583	1
10535	1
27803	0
30364	0
13601	1
19516	1
17392	1
22216	1
9782	1
2657	1
4859	0
29807	0
27730	0
6653	0
31735	0
4030	0
10013	1
10840	1
1525	1
2990	1
26855	0
7973	0
24673	1
24231	0
31594	1
20928	1
27316	0
4060	0
17059	1
10806	0
8519	1
27181	1
14837	1
26657	0
11469	0
32489	0
7392	0
21057	1
5380	0
17425	1
24755	1
21870	1
18955	1
3681	1
19641	1
31545	1
15396	1
8687	0
25172	1
15748	0
10388	0
12935	1
30873	1
28302	0
24769	0
1132	0
20006	1
32429	1
26183	0
3440	0
19024	1
25957	1
27204	0
7705	1
17983	0
23701	1
6914	1
1266	1
24578	0
13243	0
19333	1
31047	0
15413	0
23373	1
20173	1
26444	1
23694	0
16610	0
7783	0
6152	1
22174	1
1153	0
6452	0
32436	1
7175	0
11493	1
25405	1
18770	1
16609	0
31803	1
559	1
8597	0
30057	1
15854	0
11020	0
30358	0
815	0
20576	0
7537	0
13009	0
10133	1
6382	1
16170	0
29494	0
859	0
13766	0
14378	0
17116	0
4342	0
7386	1
1137	0
9602	1
21760	0
14452	1
17642	1
21661	1
19252	1
2945	1
32014	0
11004	1
9389	0
6830	0
14196	1
14179	1
4406	1
9602	0
17920	1
1248	0
28697	0
12339	0
10345	1
18715	1
2361	0
8882	0
8675	0
9538	0
26347	1
16982	0
23678	0
10777	0
22661	1
1633	0
10790	0
16869	0
17686	0
2413	1
27661	1
17063	0
2125	1
16064	1
12255	1
19640	0
18258	0
18452	1
31313	0
7375	1
7037	0
31129	0
13189	0
24651	0
4776	0
8304	0
2859	1
1845	1
19596	1
5647	1
18306	0
15532	0
25218	0
6170	1
27778	0
5147	0
6941	0
11161	1
31061	1
8089	1
13776	0
24814	0
7206	1
12074	1
30454	1
3078	1
11006	0
29741	0
14371	1
17632	1
14953	0
9029	1
24106	1
15717	0
18105	0
12105	1
24586	1
451	1
6521	1
17730	1
23664	0
2677	0
22421	0
10068	0
24030	1
31496	1
30809	1
13089	1
5762	1
13397	1
4349	0
24432	0
13138	1
11906	1
26564	0
24421	1
14942	1
7665	0
5850	1
9994	1
29810	1
5469	1
8379	1
7919	0
6408	1
905	1
32577	1
24934	0
18291	0
5113	1
27853	0
14063	1
20178	1
19020	0
10646	1
14605	0
4085	0
18103	0
6975	1
30307	1
7435	1
26344	0
32204	0
32448	0
31379	1
19328	0
17354	1
11942	1
1222	0
7662	1
6437	1
25321	1
27595	1
25906	1
9693	0
23696	0
12312	1
16852	0
7424	1
11156	0
11288	0
11446	1
11501	0
25891	1
28090	1
17445	1
22823	0
31597	0
12476	0
26567	0
30901	1
29047	1
31090	0
683	1
16543	1
5224	1
26432	1
23523	1
1811	1
30101	0
28142	0
28313	1
8308	0
19200	1
23772	1
28941	1
31407	1
24577	0
6153	1
15083	1
23518	1
4163	0
19438	0
28618	0
25581	0
12665	0
20391	1
598	0
31831	0
22632	0
5423	1
23235	1
30067	0
18392	0
29000	0
2487	0
4675	0
30120	0
17095	1
656	1
27827	1
8308	1
10406	0
10033	1
24107	0
9524	1
16180	0
30668	1
23080	1
20421	0
27579	0
17775	1
14520	0
13357	0
25751	0
16733	0
16827	0
3168	0
20443	0
20248	0
21958	0
12264	1
20758	0
2258	0
15189	0
12342	1
8153	1
26911	1
7984	1
17897	0
15278	1
17506	1
9338	1
4362	1
7759	0
22389	1
6559	1
3872	0
9019	1
15052	0
17842	0
15322	1
19241	0
11509	0
25184	1
9843	1
21644	0
25768	0
26615	1
15298	1
32342	1
26552	0
9442	0
17671	1
23834	1
835	1
26173	0
9574	0
22801	0
9166	0
14606	0
5434	1
1201	1
20127	1
10114	1
21191	0
28807	1
24080	1
28338	0
32644	0
18641	0
9917	1
8002	1
18755	0
18371	0
14298	0
21123	0
20339	1
22119	1
14792	0
7393	1
9107	1
6329	0
1747	1
29435	1
5339	1
19395	0
7199	1
12275	0
6805	1
14648	1
2575	0
31969	1
23549	0
31492	1
2966	1
17670	0
15311	0
21330	1
2429	0
17369	0
19198	1
16032	1
3950	0
22468	0
26872	0
3938	0
5898	1
25890	0
8476	1
29254	0
25249	1
21127	1
4894	1
25093	1
17239	1
4967	0
18946	0
19943	1
21227	1
29907	1
12695	0
11626	0
32681	1
19166	1
16202	1
9669	0
27146	0
9332	1
22781	0
16622	1
2720	1
22825	0
25290	1
12793	1
28925	0
8372	0
10464	1
121	0
23200	0
23002	0
31925	1
30764	1
15368	1
17719	0
5009	0
3096	0
27299	0
25099	1
30545	0
22927	1
30292	0
4098	1
28702	1
10264	0
1191	1
6085	1
4519	1
26237	1
26473	0
7406	1
26585	1
18260	0
20156	0
7313	1
26004	1
22008	1
5973	0
28432	1
1073	0
6539	0
5804	0
6070	1
29323	0
32523	0
21819	0
19575	0
6593	1
8105	1
3670	1
10970	0
1495	0
27294	1
10770	1
18673	0
10590	0
29474	1
30469	1
31343	1
12448	0
24352	0
25508	0
19759	1
4561	0
31168	0
23777	0
25823	0
20749	0
32541	0
19048	0
29937	0
9153	0
22851	0
23308	0
478	0
31014	1
23708	0
4763	0
24940	0
31248	0
1366	1
4126	1
6611	1
23183	0
24758	1
12993	1
22021	1
12774	0
8117	0
7568	1
17878	0
25008	1
28145	1
16808	1
24006	1
23053	0
13012	1
3779	1
17811	1
29997	1
7153	1
26013	1
23925	0
7471	1
30020	0
12026	1
14202	0
673	1
20314	0
2881	1
8290	1
3482	0
31608	0
10184	0
31660	0
20842	0
10394	1
28539	1
14616	0
13176	0
26353	1
15270	1
4613	0
7064	0
1977	0
28080	1
12555	0
31353	1
15424	0
4343	0
8662	0
31185	0
24047	1
25384	1
3236	0
27053	0
19108	0
21359	1
28844	1
506	1
9611	1
16890	1
22121	0
1801	0
368	0
325	0
10534	1
27074	0
373	1
1801	0
14878	1
18770	1
28318	0
4291	1
21360	0
32424	0
14317	1
7613	0
23068	0
7955	1
14758	0
15286	0
19690	0
11874	1
5522	0
29900	0
8276	0
