24969	0
9802	1
29320	0
17504	1
17230	1
26223	0
24726	1
20592	1
11309	0
1297	0
1463	0
19331	1
25316	1
14588	1
28278	0
26877	1
27827	0
19378	1
25115	0
7474	1
16704	0
8267	1
17001	1
5880	1
12549	1
20256	0
4542	1
17322	0
25990	1
20752	0
11487	0
16328	0
4215	0
4354	0
29417	1
6523	1
20498	0
11102	0
27865	0
24815	0
32565	0
24246	1
5501	1
17557	1
26212	1
1633	0
17450	0
7478	1
14095	0
15915	1
19002	0
6528	0
12363	1
18367	0
8162	1
12218	0
13630	0
16170	0
18235	1
12905	0
27089	0
30957	0
3260	0
14971	1
25605	0
14579	0
2426	0
10549	1
30615	0
11524	0
1067	0
6852	0
3628	1
16097	1
4149	0
6325	1
18728	0
6703	0
18183	0
31985	0
12174	0
20400	1
25077	1
8060	0
29787	1
5438	1
9059	1
18396	1
17453	1
25064	0
26973	0
17971	0
121	1
16638	1
30416	1
25618	0
5826	1
8593	0
25703	1
17784	1
27888	0
7111	0
25965	1
28666	0
21196	1
22521	0
23407	0
4267	1
17643	0
17442	1
3826	0
2724	0
32041	0
7447	1
12423	0
10811	1
13404	0
7410	1
15450	0
14422	0
16146	0
10062	1
15338	1
24778	0
5917	0
28772	1
27770	0
16	1
27384	1
8724	0
16547	1
18439	1
26595	0
27505	0
31679	1
15486	0
28519	0
17752	0
24631	0
13345	0
16851	1
26986	1
12066	1
7223	1
27328	0
15315	1
25764	0
28513	1
26636	1
24911	1
5071	0
20195	1
7710	0
13903	1
27839	1
25546	1
17725	1
287	0
20693	0
26704	1
12609	0
6820	0
1927	1
7132	1
12767	0
13981	0
31254	1
29277	0
8671	0
25815	0
7944	0
30948	1
14226	0
3459	1
17063	0
19822	0
12978	0
31916	1
14360	0
31143	0
3856	1
30672	1
15511	1
29617	1
31823	0
25167	0
30052	1
8733	0
5895	0
13632	0
30834	1
31017	0
8798	1
2712	0
32484	1
30192	1
9037	1
17871	1
12184	1
9961	1
955	1
21921	0
2134	1
4101	1
18403	1
17931	0
30628	0
16767	0
29331	1
18795	1
11560	1
23799	0
26732	0
13990	1
3284	1
3968	1
1928	0
8056	0
2814	0
9503	1
766	1
30057	1
20844	1
23500	1
27107	0
7912	0
23150	0
16769	1
9839	1
882	0
321	1
21668	1
19670	1
15663	1
24990	1
30424	0
14021	1
3761	0
11752	1
3844	1
15199	1
22185	1
30368	1
27395	1
24198	0
20807	1
28661	0
16959	1
2218	1
3976	1
17354	0
12882	0
19050	1
16138	0
13751	0
1129	0
787	1
10303	1
24217	0
12033	0
2791	0
2433	0
6204	1
8529	1
25107	1
24879	1
22114	1
31770	1
29381	1
31765	1
31903	1
30703	1
5176	0
29226	0
31653	1
7934	0
26866	1
30239	0
19647	1
4597	0
16034	1
106	0
1918	0
27212	0
17208	0
6048	1
21885	0
2656	1
4592	0
494	0
16892	1
20647	0
943	0
17163	0
22258	1
20454	0
1426	1
844	1
20134	1
8329	0
3847	0
13858	0
16623	1
23797	0
23813	0
28802	1
26245	1
16821	1
30799	1
31420	0
32380	0
11251	0
28399	0
21906	1
30545	0
15277	0
9959	0
19639	0
3393	0
21381	0
27858	0
2861	0
9640	1
1586	1
26673	1
19503	1
4418	0
31667	0
17625	0
27360	1
5182	1
12460	1
6159	1
28580	0
29760	0
28663	1
6192	0
11439	0
23160	0
11007	1
6080	0
5500	0
25578	1
20686	1
7123	1
32525	0
23229	0
13827	1
17152	1
1749	0
22930	0
8959	0
18524	0
32006	0
28971	1
32737	1
27150	0
9421	0
16361	0
19968	1
3354	0
29633	1
9465	0
18759	0
15269	1
12601	1
68	0
5926	1
10349	0
3440	0
24107	1
764	0
14568	0
16705	0
11079	0
32278	1
26457	1
30252	1
2500	1
766	1
2939	1
2732	0
12105	1
22699	1
29783	0
29521	0
4420	0
4817	0
8579	0
1631	1
12898	0
1767	0
2845	0
28157	1
26459	1
17386	0
18508	1
4048	0
13800	0
15752	1
7936	1
14050	1
24229	0
26795	1
30704	1
24635	0
6625	1
14058	0
5685	1
15479	1
18837	0
22921	1
1497	0
16990	1
28520	1
1323	0
582	0
23791	0
29559	1
20056	1
21942	0
2224	0
1711	1
24894	0
24462	0
1618	1
9767	0
5206	1
18806	0
18599	0
1544	1
2168	1
13055	1
11927	1
21134	0
3905	1
15139	0
9371	0
6619	1
24992	1
25854	0
31354	1
19036	0
22799	0
30703	0
16633	1
16132	0
24493	0
3239	1
17535	1
20536	1
24512	1
9334	0
26802	1
17959	1
4818	1
8198	0
27032	0
19604	1
32031	0
10853	0
11860	0
14025	1
23781	1
28044	0
20354	1
7875	1
5299	0
9462	1
28844	1
1069	0
7183	1
29701	0
9101	0
23561	0
32406	0
21814	0
26275	0
21103	1
28122	0
16056	0
20291	0
29610	1
17838	0
3020	1
24212	0
28909	0
16517	1
10504	0
23536	1
11055	1
24173	1
124	0
13884	0
16239	0
14228	0
14411	0
11684	1
12756	1
2287	1
4922	1
19048	0
18392	1
12840	0
8552	1
14574	1
30179	1
29943	0
31977	0
17203	0
21548	1
8893	1
12672	0
14162	0
25285	1
18437	1
8607	0
21675	0
11636	0
29205	0
30344	0
22892	0
11795	1
30715	0
5401	0
16818	1
17785	1
3284	1
3019	1
9962	0
4223	0
26704	0
22208	1
7772	0
3863	0
23589	1
12922	0
14795	0
10913	1
6947	1
11978	0
17163	0
8842	0
15706	1
11181	1
12684	1
14446	0
3051	0
430	1
32250	1
14199	0
1819	0
10503	1
31820	0
7462	0
31535	0
22457	0
7886	0
15497	0
10880	1
11276	1
22903	1
16420	0
18860	1
981	0
6159	0
1033	1
23781	1
1932	1
30482	1
29482	0
32352	1
32276	0
21584	1
12718	0
1243	0
27167	1
16159	0
15547	0
26621	1
25939	1
15561	1
16989	0
22741	0
8539	1
21432	0
5635	1
17720	1
31908	1
30468	1
27955	0
17610	0
24208	0
10887	0
17533	0
13117	1
31714	1
32261	0
16851	0
21272	1
25716	1
19599	1
14876	1
7431	1
17269	0
6504	1
24706	1
8486	1
17128	0
30230	1
10464	1
