12859	1
17295	1
6178	1
8207	0
28990	1
31647	1
8632	0
32269	0
12732	0
27137	0
16675	0
30978	1
25474	1
6453	1
14836	1
16241	1
31357	1
18224	0
7764	0
815	0
9419	1
15238	0
26331	1
30630	1
3783	1
3381	0
449	0
4420	0
16350	1
31843	0
6074	1
609	0
4402	0
2335	1
5150	1
31033	0
14969	1
25974	1
22839	1
27149	1
12728	0
11435	1
14825	1
20661	0
11243	1
29207	0
27442	0
31802	0
31668	1
14529	1
25296	0
13145	0
21577	0
3869	0
5806	1
19070	1
7796	1
23727	0
30766	1
8850	0
20734	1
2656	1
24031	1
24720	0
31306	1
7522	0
23364	0
17776	0
24645	1
18405	0
2635	1
6320	1
1780	1
20439	0
22553	0
22534	0
32728	0
19691	1
25569	0
9529	0
3378	0
11637	1
16736	0
7369	1
27612	0
20212	1
1207	1
13691	1
22148	0
42	0
5997	1
15695	1
24966	1
17166	0
26673	0
12883	0
15057	0
780	1
6739	0
12123	0
9312	1
6073	1
28973	1
16706	1
13499	0
11898	1
10553	1
28388	1
15857	0
18856	0
285	0
5333	1
24774	1
17386	1
27246	1
21203	1
23596	1
26612	1
17649	0
7832	0
24177	1
32547	0
1117	1
15115	0
20612	1
27904	1
32165	1
501	1
18879	0
30738	0
7116	0
22609	1
7113	0
9681	1
21568	1
13898	1
11406	0
26907	0
9985	0
12835	0
2379	0
4393	0
13258	1
25672	0
14805	0
7149	0
30925	1
10682	0
25316	1
14942	0
21416	1
29644	1
4558	0
4766	1
3696	1
26552	0
11893	0
5279	1
18006	1
2856	1
25970	1
7165	1
7138	1
30140	1
25282	0
15671	0
12173	0
16041	1
4119	0
25009	0
32711	0
9865	1
21819	0
32381	1
8974	0
13293	1
23464	0
10282	1
5712	1
3332	0
20808	0
9060	1
12034	1
18859	0
21908	1
5386	0
17553	1
24035	1
17911	0
26663	0
30035	1
19833	0
10045	1
19707	0
21351	0
31076	1
8051	1
11034	1
10279	0
17517	1
15163	0
7109	0
728	1
27208	1
29430	0
9567	1
23876	1
1162	0
16890	0
26998	0
14047	1
20983	0
17987	0
18214	1
5784	0
16235	1
23028	0
9040	1
24469	1
17439	0
17759	1
24808	0
32414	1
20466	0
22283	1
24712	0
23373	0
12181	0
13936	0
3641	1
16749	0
29387	1
26856	1
13765	1
3771	1
13738	1
1261	0
16360	1
22400	1
15035	0
24369	0
30207	0
11079	1
409	1
9095	0
11389	1
22664	1
1860	0
9974	0
22537	1
31585	1
26283	0
13474	1
29819	0
8015	1
17760	0
10435	0
26497	1
7596	0
29148	0
2468	0
10611	1
27630	1
29701	0
23401	1
28667	0
11574	0
32001	1
1625	1
22602	1
29118	1
15991	1
25628	0
25696	1
30717	0
5585	1
7949	1
11976	1
9371	0
2114	1
2627	1
2503	1
12691	1
23000	1
11548	0
17764	1
29085	0
6448	1
7271	0
28349	0
1060	1
3337	0
