27529	0
14177	1
20278	1
26259	1
20124	0
13232	1
14543	0
29977	0
32071	0
5290	1
31834	0
15968	1
17749	0
15746	1
27767	0
11465	0
13696	0
28341	0
5651	1
10579	0
18208	1
14965	0
29357	0
28597	0
26380	0
5219	0
19368	0
15371	0
30775	0
23160	0
22380	1
18448	0
18573	0
19726	0
29479	0
12303	0
24235	1
2666	1
1261	0
25597	1
653	1
16470	0
10981	1
15639	1
27126	0
12737	0
8240	1
11835	1
20330	1
6802	0
19229	1
1576	0
32744	0
23118	0
29722	1
16679	0
29830	0
4700	0
10696	1
9751	0
13439	1
8490	0
25379	0
31259	1
32627	1
25883	0
10902	0
23151	0
14663	1
25272	1
10850	1
701	0
23419	0
5848	1
25907	0
7489	0
28533	0
30777	1
7703	1
28164	0
9962	0
15962	0
2811	0
18129	0
31210	1
4566	0
20017	1
1739	0
2704	0
14603	0
29158	0
26108	1
27214	1
4893	0
29371	0
15572	1
24308	1
31765	1
12958	0
31762	1
28536	1
21745	0
23279	0
2394	0
19367	0
15395	1
22726	0
15941	0
8784	1
18014	0
15438	1
21046	0
29331	1
471	0
9178	0
14251	1
20127	0
2411	0
24176	1
4660	1
27734	1
28995	0
7827	1
10700	1
14903	0
29558	0
15985	0
16327	0
29602	1
9048	1
26404	1
26792	0
8756	0
13889	1
14391	0
7538	1
30068	1
20986	0
20456	0
14235	0
20660	1
21915	1
9452	1
12773	0
7026	1
28259	0
660	0
8180	1
25381	0
20987	1
15123	1
24203	1
30810	1
18414	1
1373	0
11221	0
22535	0
1435	0
25722	0
16348	1
7057	1
23128	1
13167	1
446	0
15290	0
827	0
8738	1
10497	0
24990	1
8386	1
20512	1
9975	1
16493	0
12290	0
6296	1
28811	0
27053	1
6541	1
32394	1
13794	1
18906	0
23750	0
32182	0
10840	1
28046	1
4641	0
29257	1
9618	1
26299	0
11011	1
2362	0
12704	0
30292	0
9239	1
24876	1
28176	0
338	1
5079	0
1442	0
8587	0
9018	1
20500	1
18909	0
2252	0
31424	1
31017	1
27116	0
17194	0
31916	1
24718	0
30302	1
15623	1
13953	1
22262	0
23942	1
22064	0
31359	1
27061	1
11448	0
27288	1
11366	1
30088	0
6430	0
20903	0
26644	1
14668	1
26742	0
5529	0
26788	1
7931	1
5860	1
28488	1
32063	1
7468	1
17635	1
27843	0
24016	1
5397	0
19485	0
21147	1
31158	1
24957	1
29262	1
19211	0
25367	0
26002	0
29306	1
11284	0
153	1
6322	1
21349	1
3791	1
7842	0
30064	0
27363	0
3352	0
26905	0
5565	0
11112	0
28279	0
8830	1
14525	0
21954	1
27673	0
1980	0
2340	1
13008	0
13585	1
24479	0
18031	1
11297	0
15223	0
23486	1
31637	0
16384	1
10519	1
9573	1
17550	0
20560	0
29729	1
27870	1
6736	0
7992	0
15729	0
4522	1
26414	1
22088	1
23566	0
23779	0
24952	1
24827	0
28459	0
17133	0
23681	1
13756	0
10172	1
16572	0
2781	1
29488	1
21291	0
16211	1
4830	1
29568	1
1639	1
24454	1
19815	1
3909	0
23931	0
27763	1
16629	1
16543	0
21927	1
11567	0
634	0
7014	0
6078	0
31940	0
9059	0
13134	0
31190	1
8001	0
17263	1
1961	0
7646	1
30065	0
18833	0
9051	1
23683	1
356	1
8237	0
25925	0
7378	1
31870	0
18152	1
5803	0
29203	1
22094	1
182	1
1414	1
31386	1
15081	0
12029	0
12344	0
26212	1
26674	1
14120	0
16217	0
7648	1
15578	1
6807	0
1019	1
6450	0
30562	0
19081	1
22825	0
12897	1
24136	0
29429	0
15605	1
25580	1
25212	0
23603	0
4377	0
19950	0
18019	1
31223	1
8178	0
30509	0
1954	1
31732	0
3540	0
5977	0
24752	0
25629	1
25052	1
20424	1
4462	1
20074	1
5697	0
18124	1
7149	1
20070	0
23655	0
3255	0
22543	0
30586	0
5840	0
19128	1
1082	0
17512	1
3552	0
8767	1
18688	1
24654	1
25272	1
2469	0
17854	0
22950	0
2676	1
15592	0
6330	0
2847	0
23933	0
20670	0
22289	1
18862	0
11739	0
24808	1
2687	1
25406	0
18605	0
18300	0
23283	0
19162	0
15470	0
16166	0
5731	1
26534	0
28371	0
10174	1
27773	0
3218	0
6176	1
20635	1
26571	1
4237	0
1620	1
23771	1
20997	0
27808	1
22971	1
17306	1
23086	1
957	0
20494	1
19955	1
4415	0
5417	0
23800	1
31134	1
11636	1
5242	1
5417	0
6088	1
26813	1
4198	1
20922	1
26431	1
27937	1
3695	1
1703	0
11013	0
3005	0
6758	0
21604	0
25157	0
32722	1
6549	1
2923	0
6032	0
14455	0
30148	1
16689	1
3627	0
22309	1
8579	0
21700	0
11968	0
20902	1
21664	1
19951	1
9145	1
10864	1
28789	0
30451	0
10954	1
14106	0
10458	1
21530	1
29437	1
25680	0
20592	0
27832	0
25709	0
31284	0
6742	1
29607	1
1348	1
17821	1
16830	0
1837	0
32600	1
11461	1
5750	0
17407	1
25724	0
28192	1
10542	0
13453	1
1503	1
13582	1
28647	0
7359	0
14708	1
14112	0
17386	1
4635	0
30318	1
15231	1
7849	1
27989	1
21474	0
29337	1
30427	1
20058	1
9533	1
7183	1
5619	0
30110	1
12187	1
7224	0
3359	1
31867	0
9844	1
4395	1
9257	0
14783	1
16094	1
7811	1
16603	0
30928	0
4376	0
27654	0
25357	0
22302	0
25729	1
22946	0
8822	1
18653	0
4434	1
21078	1
15159	1
8005	0
18238	1
18225	0
14730	0
3883	0
5876	1
7109	1
28920	1
16532	1
8095	0
17239	0
11471	1
4096	0
9408	0
7148	0
15817	0
29101	0
5168	0
19408	1
16895	1
20657	0
11235	0
21554	0
12682	0
7806	0
26542	0
8461	1
17994	0
20979	0
32590	1
29120	1
24663	1
5898	0
16372	0
16221	1
8786	0
7978	1
5398	0
10019	0
8819	0
6418	1
13508	1
31369	0
26506	1
28905	0
9796	1
27049	0
13417	0
6189	1
24774	0
6659	0
18594	1
21949	1
1902	1
21344	0
25398	0
16073	1
27680	1
5113	0
7852	0
26905	0
11253	0
17632	0
22135	1
30645	1
16085	1
13034	1
18997	0
19081	1
19021	0
11736	1
16024	1
29350	1
10946	1
30480	0
4204	0
15088	0
31841	0
19046	1
9847	1
214	0
17434	0
25973	0
9300	1
16855	0
18707	1
22891	0
10822	0
7922	0
20911	1
6375	1
13839	0
13150	0
21274	0
20032	0
3259	1
27732	1
16061	0
13003	0
24506	1
70	0
28279	0
17756	0
23603	0
24292	1
12833	1
21526	1
13048	0
2848	1
712	1
6877	1
22235	0
21567	1
23265	1
30563	1
25187	0
22524	1
15879	1
8098	0
17594	0
17508	0
1503	1
14771	0
9480	0
25511	1
4898	0
7378	1
30435	0
23106	0
1455	0
6469	1
29597	0
24365	0
10183	0
20026	1
22524	0
4154	0
19260	1
24162	1
20198	1
27200	1
31119	0
4020	1
11661	0
12351	1
18663	0
7619	1
11357	1
32303	1
21717	0
20122	1
5510	1
21884	0
11032	1
12070	1
22313	1
16632	0
17691	0
23992	0
677	0
12461	1
31145	1
26615	1
6488	0
21927	1
28796	1
2994	0
23759	1
1711	1
4004	1
30984	0
1813	1
3975	0
17431	0
13857	0
13138	0
12956	1
9697	1
8831	0
20275	0
20445	0
24113	1
24362	0
8686	0
7489	1
14193	1
6289	1
18420	0
5530	0
16349	1
13157	1
27280	1
2603	1
18241	0
26923	0
5278	0
14946	0
25605	1
22316	1
20525	1
30593	1
22631	0
18885	0
21759	0
18560	1
25814	1
16026	0
21764	0
21252	0
10409	0
17750	1
22609	1
28074	1
9114	1
26765	1
31408	0
7646	0
32400	1
3294	1
14065	1
28307	1
29104	1
12850	1
29946	0
12893	1
21518	1
31978	0
24571	1
15739	1
8417	0
22889	0
5304	0
28199	0
23048	1
21651	0
2072	0
18131	1
18141	0
14033	1
4145	1
22425	0
11235	1
28526	0
29463	1
30274	0
16822	1
20422	1
10899	1
24198	1
23720	1
28554	0
4858	1
3764	0
15854	0
28522	1
20490	1
400	0
18450	0
1489	0
6253	0
125	0
23697	0
1251	1
4204	1
16486	1
5660	1
13029	1
24277	0
28092	1
1872	0
11929	1
22413	1
255	0
27945	1
25211	0
11480	1
19584	0
30102	0
25599	1
21712	1
21187	1
27818	0
5456	0
30550	0
9963	0
9503	0
7490	1
20998	1
935	0
29616	0
16696	1
20434	0
31188	1
10141	0
18597	0
11310	0
11887	1
10978	0
12781	1
32475	0
23898	1
20042	0
723	0
25010	1
12780	0
13227	1
25690	0
11975	0
881	0
30960	0
27095	1
7113	1
22127	0
10253	0
2736	0
24392	0
16410	1
2548	0
29781	1
23383	1
26479	1
29901	1
15868	1
16592	1
29385	1
16198	1
227	0
15742	1
24892	1
6803	0
25819	0
22853	1
7686	0
23285	1
32066	1
19451	1
11035	1
24503	1
32486	1
9501	1
15670	1
29385	1
2040	1
7614	1
10146	1
9992	1
32164	1
26174	0
7910	1
15852	0
7141	0
16301	1
4480	1
25920	1
12769	0
29735	0
27084	1
25017	0
1460	1
4321	1
30718	0
964	0
911	0
14632	0
19419	1
11853	0
15070	1
569	1
20622	1
15484	0
24859	0
12620	0
9903	1
10590	1
10068	0
7713	1
30354	1
6482	0
25018	0
11171	1
6386	1
22883	1
5358	1
9100	0
3105	0
19964	0
7438	1
30186	0
2702	1
19719	1
6858	1
11247	0
16924	1
2445	0
5081	1
22322	1
5186	0
3853	0
30987	0
15588	1
26461	1
20589	0
27178	1
30827	1
27821	1
9048	0
16619	1
23983	1
16834	0
29361	1
18597	0
19980	1
31844	1
16260	1
22119	0
22394	0
152	0
24762	0
770	1
32068	0
23047	1
14361	0
1518	1
24689	1
32556	0
24005	0
14960	1
26143	1
20209	0
3462	1
3597	0
22183	0
20901	0
6004	1
10494	0
8932	1
5489	1
13342	0
9006	0
32697	1
27072	0
22353	1
15357	1
19685	1
6385	1
4464	1
7714	0
10433	0
662	1
11646	1
28251	0
32607	1
22187	0
27711	0
32041	0
3556	0
22384	0
19712	0
